;id;reviewer;review;rating;date;author_location;review_count;review_votes;gender;age;review_id;produkt_id;session_date;session_time
471;472;crossy968;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich war recht überrascht als ich das Parfüm zum ersten Mal aufgesprüht hatte. Anfangs war ich ziemlich skeptisch, da ich zuvor immer andere Marken benutze. Dennoch muss ich dazu sagen, dass es eine interessante Rezeptur hat. Das Zusammenspiel von Elleganz und Sport ist der Marke Hugo Boss diesmal wirklich gut gelungen. Der Duft hat eine erfrischende sowie holzig/würzige Note. Damit ist es sowohl für alt als auch jung eine einzigartige Wahl. Auch als Geschenk kann man hiermit nichts falsch machen. Mein Resultat: Klare Kaufempfehlung!;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;472;60;2024-08-07;18:17:40.227747
472;473;wiki307;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich mochte diesen Duft sehr, weil er wirklich ein gut gemachter Duft ist. Ein professioneller, reifer Duft. Die Leistung und die Lebensdauer sind jedoch durchschnittlich und es bleiben nur 2 bis 3 Stunden. Ich liebe diesen Duft in meinen 50 anderen Parfumkollektionen, aber das ist nicht gut für lange Zeit;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;473;60;2024-08-07;18:17:40.227747
473;474;Saschar827;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] The Scent for Him EDT riecht wirklich gut.vor allem Die Frauen empfinden es als wirklich gut riechend .;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;474;60;2024-08-07;18:17:40.227747
474;475;Dom932;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Riecht sehr sehr angenehm wobei der Duft aber im laufe des Tages verfliegt;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;475;60;2024-08-07;18:17:40.227747
475;476;Parfmlover5;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich finde den Duft sehr angenehm, meiner Freundin ist es auch gleich aufgefallen da ich schon zeit Jahren Joop benutze, ist sehr gut angekommen;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;476;60;2024-08-07;18:17:40.227747
476;477;Bauerlouis6;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ein sehr angenehmer Duft, lang anhalten und würde es selbst auch kaufen.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;477;60;2024-08-07;18:17:40.227747
477;478;Dan852;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich würde persönlich den Duft als winterlich bezeichnen perfekt für Büro, riecht angenehmen und hält lang. Die Flasche sieht gut aus und liegt angenehm in der Hand. Duft ist süßlich aber nicht zu süß mit leichter herber Note die mann allerdings nicht sofort riecht. Kein penetranter geruch, in meinem Umfeld Freunde, Familie und Arbeitskollegen 18-55 Jahre alt fand jeder den Duft gut bis sehr gut riechend.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;478;60;2024-08-07;18:17:40.227747
478;479;Munro2;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Beim ersten Auftragen war ich recht angetan denn Boss Düfte gefielen mir bislang nicht sonderlich. Die anfängliche, doch sehr blumige, Note störte mich nach einer Weile. Als diese dann verflog, machte sich ein angenehm süßer und maskuliner Duft ans Werk der eine ganze Weile anhielt. Die Haltbarkeit würde ich dennoch als mittelmäßig beschreiben da der Duft nach ein paar Stunden komplett verflogen war. Im Fazit ein unspektakulärer aber durchaus schöner Duft für den Alltag. Zu Festlichkeiten würde ich etwas exklusiveres bevorzugen.;3;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;479;60;2024-08-07;18:17:40.227747
479;480;Kalle197110;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Boss The Scent ist ein schöner würziger , frischer Duft den man bei der Freizeit sowie auch zu Feierlichkeiten auftragen kann , er ist lange anhaltent und hält was er verspricht !!!! Ein super Herrenduft der nur zu empfehlen ist !!! BOSS THE SCENT;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;480;60;2024-08-07;18:17:40.227747
480;481;Rpel443;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Sehr angenehmer Duft. Passt zu jeder Gelegenheit. Als Geschenk zu empfehlen.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;481;60;2024-08-07;18:17:40.227747
481;482;MartinR128;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich Teste das EdT nun schon seit einer Woche.Der Geruch an sich ist hervorragend.Auch die Verarbeitung des EdT an sich ist sehr Gut.Der Geruch hält ca. 3-4 Stunden.Für meinen Geschmack verflüchtigt er sich zu schnell.Allerdings habe ich auch schon deutlich kürze Duftzeiten bei anderen EdT erlebt.Im Großen und Ganzen ist dies ein hervorragendes Produkt.Ich werde es Privat wieder Kaufen.Und vielen Dank für die Chance es für Sie zu Testen.MfGMartin Richter;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;482;60;2024-08-07;18:17:40.227747
482;483;Skippy19745;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich bin positiv überrascht und mir gefällt der Duft sehr gut und ich werde es mir auch kaufen. Ich kann den Duft empfehlen.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;483;60;2024-08-07;18:17:40.227747
483;484;Phoenix8;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich würde persönlich den Duft als winterlich bezeichnen perfekt für Büro, riecht angenehmen und hält lang. Das Parfum hat einen edlen und männlichen Duft, welcher aber nicht zu aufdringlich ist. Der Geruch hält locker einen ganzen Tag und eventuell noch darüber hinaus.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;484;60;2024-08-07;18:17:40.227747
484;485;Mc17101;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfum riecht super toll kann es nur empfehlen;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;485;60;2024-08-07;18:17:40.227747
485;486;Chocy9;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Es ist ein verfühferischer Duft und es kann man zu besonderen anlässen auftragen. Für mich riecht es sehr gut ist aber kein alltags Parfüm. Feedback von bekannten oder Fremden Leuten ist auch gut, deswegen empfehle ich es weiter.;3;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;486;60;2024-08-07;18:17:40.227747
486;487;Marco095;"[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Da ich fast nur ""Boss"" verwende, fand ich diesen Test sehr gut. Ich mag den Duft von The Cent. Ist nicht so aufdringlich hat ein Wiedererkenngsmal. Das heisst es bleibt in Erinnerung. Und ist ein Guter Begleiter für alle Lebenslagen.Mo gefällt es sehr.";4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;487;60;2024-08-07;18:17:40.227747
487;488;Lorenz9710;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Es ist sehr speziell für jeden Anlass aufzutragen es riecht super habe mich direkt verliebt nur zum weiter empfehlen. Super Duft;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;488;60;2024-08-07;18:17:40.227747
488;489;Matze7910;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Sehr ansprechender Flakon. Schöner intensiver Duft, jedoch nicht aufdringlich. Mann braucht nicht viel davon auflegen. Der Duft hält sehr lange an. Bin sehr positiv überrascht und werde es mir wieder kaufen.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;489;60;2024-08-07;18:17:40.227747
489;490;Harleymen6;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Sehr angenehmer Duft nicht zu Aufdringlich , selbst nach Stunden noch sehr Duftend .Eine Note von Boss eben, Natürlich auch Typ bestimmend .Duft ist Würzig und Aromatisch.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;490;60;2024-08-07;18:17:40.227747
490;491;Casanova706;"[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ein sehr toller würzig süsser Duft für die Herrenwelt. Mit der ""Kopfnote"" von Ingwer, der ""Herznote"" von der Maninka Frucht und Lavendel und der ""Basisnote"" von Leder ein sehr gelungener Duft von Boss. In der Basisnote entfaltet sich ein etwas schwerer und leicht süßlicher Duft der sehr maskulin und intensiv ist. Der Duft hält auch sehr lange an, ich persönlich bin damit vollkommen zufrieden. Das Flacon ist sehr klassisch und geradlinig. Ein Glasflacon das in einem Metallrahmen eingefasst ist und das ein wenig an eine Säule erinnert. Also ich kann diesen Duft nur weiter empfehlen, er ist selbst für mich zu einem Favoriten geworden. Eine klare Kaufempfehlung von meiner Seite.";5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;491;60;2024-08-07;18:17:40.227747
491;492;FendiHB4;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfum gefällt mir sehr gut, da es einen schönen Geruch mit sich bringt und der Duft auch mehrere Stunden bleibt. Auch das Aussehen der Flasche regt zum Kauf bzw. Zur Ausstellung an.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;492;60;2024-08-07;18:17:40.227747
492;493;Mike785;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] The Scent for Him EDT besticht durch sein sehr Ansprechendes, Sinnliches und wohltuend Würziges Aroma !Man kann es zu jeder Gelegenheit,  egal ob beruflich im Büro oder in der Freizeit benutzen !Auf jeden Fall ist es definitiv, für den Anspruchsvollen Mann Empfehlenswert !Der Flacons besticht , durch sein Eligantes Modernes Design !Auf jeden Fall das perfekte Geschenk,  für beste Freunde oder die liebsten aus der Familie !;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;493;60;2024-08-07;18:17:40.227747
493;494;PhilippH2;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich empfinde den Duft als sehr gut riechend und angenehm. Am Wochenende habe ich das Parfüm, dass erste mal getestet und ich wurde oft angesprochen was das für ein Parfüm ist. Es hält lange vom Geruch her, hat einen sehr angenehmen Geruch und es kommt gut an.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;494;60;2024-08-07;18:17:40.227747
494;495;Tv18676;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich bin in der glücklichen lage Boss The Scent testen zu dürfen. Ein Duft der mich von Anfang an überzeugt. Er ist lang anhalten zu beginn mit einer Ingwer Note, die dann in Leder Akkorde gemicht mit der Mannika Frucht übergeht. Ich habe mehre Düfte von Boss und dieser Duft von The Scent gehört ab heute zu meinen Faforiten. Ich kann ihn nur weiter Empfehlen.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;495;60;2024-08-07;18:17:40.227747
495;496;Kenneth113;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Dieses Parfum hat eine unverwechselbare Note, auch der Flacon ist einmal mehr gelungen.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;496;60;2024-08-07;18:17:40.227747
496;497;Chrissi896;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich persönlich finde es gut zu Tragen zu jeder Tageszeit.Es ist nicht zu aufdringlich und kommt gut bei den älteren Herrschaften an.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;497;60;2024-08-07;18:17:40.227747
497;498;Freddy10067;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Dieses Parfüm ist echt der Hammer!Es wird mein lieblings Parfüm, es riecht so gut. Meine Frau liebt es auch, Sie sagt ich muss ständig an dir riechen. Und vorallem man braucht garnicht viel zu nehmen es duftet den ganzen Tag .Ich kann es wirklich nur weiter empfehlen!Das Perfekte Weihnachtsgeschenk für uns Männer!;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;498;60;2024-08-07;18:17:40.227747
498;499;Locke1;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Vollmundige, muskuline, leicht herbe, orientalische fruchtige Duftnote;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;499;60;2024-08-07;18:17:40.227747
499;500;Casimat707;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich finde den Duft sehr gut, er ist frisch, hält den ganzen Tag ( ohne das man nachsprühen muss) und man fühlt sich einfach gut damit.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;500;60;2024-08-07;18:17:40.227747
500;501;Yesiam772;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Wie ich finde ist dieser Duft ,ein kräftiger aber nich zu aufdringlich wirkender Duft ,der zu meinem Glück auch lange auf meiner Haut duftet.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;501;60;2024-08-07;18:17:40.227747
501;502;Mojo35832;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich hab Boss  The Scent jetzt seit vier Tage... Einmal benutzt und es richt immer noch sehr gut... Zu dem Flacon, es sieht sehr hochwertig aus und ich würde es aufjedenfall verschenken.Der duft ist sehr angenehm und richt wie ich es von Hugo Boss erwartet habe...;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;502;60;2024-08-07;18:17:40.227747
502;503;David977;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Hugo Boss The Scent for him ist ein sehr maskuliner langanhaltender Duft.Meiner Meinung nach der Beste von Hugo Boss. Würde ich immer wieder bestellen.Meiner Freundin gefällt der Duft auch.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;503;60;2024-08-07;18:17:40.227747
503;504;Anonym;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] der Duft ist sehr angenehm und perfekt für den Alltag.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;504;60;2024-08-07;18:17:40.227747
504;505;Ovi879;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ein super Duft... Männlich.... Für besondere Momente... Ein plus für jeden Mann was Respektiert sich und ein Magnet für FrauenImmer wiederDanke;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;505;60;2024-08-07;18:17:40.227747
505;506;Marci19936;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Sehr schöner Herrenduft. Die holzige schwere Note gefällt mir gut. Es passt sehr gut zur Winterzeit.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;506;60;2024-08-07;18:17:40.227747
506;507;Enni752;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Der Geruch des Parfüms ist sehr angenehm und leicht orientalisch. Man spürt eine leichte Holznote und der Duft ist langanhaltend. Die Verpackung ist sehr ansprechend und das Design hochwertig und edel.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;507;60;2024-08-07;18:17:40.227747
507;508;orodkathy10;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das ist ja mal ein echt guter Männerduft, den ich nur empfehlen kann. Diese holzige, aber doch frische Note finde ich einfach super. Ich bin ein südländischer Typ und selbst meine Frau sagt mir immer wieder, dass dieser Duft wie für mich gemacht ist. Sie gibt ihn nicht mehr her. Meiner Meinung nach, kann man diesen Duft immer tragen und nicht nur zu besonderen Anlässen.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;508;60;2024-08-07;18:17:40.227747
508;509;Ferdi986;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Generell ist der Duft sehr angenehmn, verführerisch und männlich. Zudem ist es eine interessante und frische Duftnote, welche nicht zu holzig oder intensiv ist. Daher kann man es meiner Meinung nach für den Alltag auftragen aber insbesondere für die Arbeit und festliche Tage.Mir persönlich gefällt das Parfüm sehr und würde es Freunden und Familie weiterempfehlen und an besonderen Tagen verschenken. Darüberhinaus macht nämlich das Flacon einen besonderen Eindruck. Es ist ein wenig klassisch und einfach gehalten, dennoch macht es einen positiven und männlichen Eindruck.;4;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;509;60;2024-08-07;18:17:40.227747
509;510;Georgy3;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ein sehr angenehmer und holziger Duft. Die Verpackung und das Design der Flasche ist Hugo Boos sehr gut gelungen. Kurzum ich kann dieses Parfüm nur empfehlen und werde es immer wieder gerne kaufen.;5;vor 6 Jahren;Germany;1;0;Unbekannt;Unbekannt;510;60;2024-08-07;18:17:40.227747
